Index,Lat,Lon,UTC,time
6492,21.00861767,105.8513672,2305:476955.600,28:57.6
6493,21.00861767,105.8513708,2305:476955.650,28:57.6
6494,21.0086175,105.8513745,2305:476955.700,28:57.7
6495,21.0086175,105.851378,2305:476955.750,28:57.8
6496,21.00861733,105.8513817,2305:476955.800,28:57.8
6497,21.00861733,105.8513855,2305:476955.850,28:57.8
6498,21.00861717,105.8513892,2305:476955.900,28:57.9
6499,21.008617,105.8513928,2305:476955.950,28:57.9
6500,21.008617,105.8513965,2305:476956.000,28:58.0
6501,21.00861683,105.8514002,2305:476956.050,28:58.0
6502,21.00861683,105.8514038,2305:476956.100,28:58.1
6503,21.00861667,105.8514075,2305:476956.150,28:58.1
6504,21.0086165,105.8514113,2305:476956.200,28:58.2
6505,21.0086165,105.851415,2305:476956.250,28:58.2
6506,21.00861633,105.8514187,2305:476956.300,28:58.3
6507,21.00861633,105.8514223,2305:476956.350,28:58.3
6508,21.00861617,105.851426,2305:476956.400,28:58.4
6509,21.008616,105.8514297,2305:476956.450,28:58.4
6510,21.008616,105.8514333,2305:476956.500,28:58.5
6511,21.008616,105.851437,2305:476956.550,28:58.5
6512,21.008616,105.8514405,2305:476956.600,28:58.6
6513,21.008616,105.8514442,2305:476956.650,28:58.6
6514,21.008616,105.8514478,2305:476956.700,28:58.7
6515,21.00861583,105.8514515,2305:476956.750,28:58.7
6516,21.00861583,105.8514552,2305:476956.800,28:58.8
6517,21.00861583,105.8514588,2305:476956.850,28:58.8
6518,21.00861583,105.8514625,2305:476956.900,28:58.9
6519,21.00861583,105.8514662,2305:476956.950,28:58.9
6520,21.00861583,105.8514698,2305:476957.000,28:59.0
6521,21.00861583,105.8514733,2305:476957.050,28:59.0
6522,21.00861583,105.851477,2305:476957.100,28:59.1
6523,21.00861583,105.8514807,2305:476957.150,28:59.1
6524,21.00861583,105.8514843,2305:476957.200,28:59.2
6525,21.00861583,105.851488,2305:476957.250,28:59.3
6526,21.00861583,105.8514915,2305:476957.300,28:59.3
6527,21.00861583,105.851495,2305:476957.350,28:59.3
6528,21.00861583,105.8514987,2305:476957.400,28:59.4
6529,21.00861583,105.8515022,2305:476957.450,28:59.4
6530,21.008616,105.8515057,2305:476957.500,28:59.5
6531,21.008616,105.8515092,2305:476957.550,28:59.5
6532,21.008616,105.8515127,2305:476957.600,28:59.6
6533,21.008616,105.8515162,2305:476957.650,28:59.6
6534,21.008616,105.8515197,2305:476957.700,28:59.7
6535,21.008616,105.8515232,2305:476957.750,28:59.7
6536,21.00861617,105.8515267,2305:476957.800,28:59.8
6537,21.008616,105.8515302,2305:476957.850,28:59.8
6538,21.008616,105.8515335,2305:476957.900,28:59.9
6539,21.008616,105.851537,2305:476957.950,29:00.0
6540,21.008616,105.8515403,2305:476958.000,29:00.0
6541,21.008616,105.8515438,2305:476958.050,29:00.0
6542,21.008616,105.8515473,2305:476958.100,29:00.1
6543,21.00861583,105.8515507,2305:476958.150,29:00.1
6544,21.00861583,105.8515542,2305:476958.200,29:00.2
6545,21.00861583,105.8515575,2305:476958.250,29:00.2
6546,21.00861567,105.851561,2305:476958.300,29:00.3
6547,21.00861583,105.8515643,2305:476958.350,29:00.3
6548,21.00861583,105.8515677,2305:476958.400,29:00.4
6549,21.00861567,105.8515712,2305:476958.450,29:00.4
6550,21.00861567,105.8515747,2305:476958.500,29:00.5
6551,21.00861567,105.8515782,2305:476958.550,29:00.5
6552,21.0086155,105.8515817,2305:476958.600,29:00.6
6553,21.00861533,105.8515853,2305:476958.650,29:00.6
6554,21.00861533,105.8515888,2305:476958.700,29:00.7
6555,21.00861533,105.8515925,2305:476958.750,29:00.7
6556,21.00861533,105.8515962,2305:476958.800,29:00.8
6557,21.00861533,105.8515998,2305:476958.850,29:00.8
6558,21.00861533,105.8516035,2305:476958.900,29:00.9
6559,21.00861517,105.8516072,2305:476958.950,29:00.9
6560,21.008615,105.8516108,2305:476959.000,29:01.0
6561,21.008615,105.8516147,2305:476959.050,29:01.0
6562,21.008615,105.8516183,2305:476959.100,29:01.1
6563,21.008615,105.8516222,2305:476959.150,29:01.1
6564,21.00861483,105.851626,2305:476959.200,29:01.2
6565,21.008615,105.8516298,2305:476959.250,29:01.2
6566,21.00861483,105.8516335,2305:476959.300,29:01.3
6567,21.00861483,105.8516373,2305:476959.350,29:01.3
6568,21.00861483,105.8516412,2305:476959.400,29:01.4
6569,21.00861483,105.851645,2305:476959.450,29:01.4
6570,21.00861483,105.8516488,2305:476959.500,29:01.5
6571,21.00861483,105.8516527,2305:476959.550,29:01.5
6572,21.00861483,105.8516565,2305:476959.600,29:01.6
6573,21.00861483,105.8516605,2305:476959.650,29:01.6
6574,21.00861483,105.8516643,2305:476959.700,29:01.7
6575,21.00861483,105.8516682,2305:476959.750,29:01.7
6576,21.00861483,105.851672,2305:476959.800,29:01.8
6577,21.00861483,105.8516758,2305:476959.850,29:01.8
6578,21.00861483,105.8516797,2305:476959.900,29:01.9
6579,21.00861483,105.8516835,2305:476959.950,29:01.9
6580,21.00861483,105.8516875,2305:476960.000,29:02.0
6581,21.00861483,105.8516913,2305:476960.050,29:02.0
6582,21.00861467,105.851695,2305:476960.100,29:02.1
6583,21.00861467,105.8517027,2305:476960.200,29:02.2
6584,21.00861467,105.8517067,2305:476960.250,29:02.2
6585,21.00861467,105.8517105,2305:476960.300,29:02.3
6586,21.00861467,105.8517143,2305:476960.350,29:02.3
6587,21.00861467,105.8517182,2305:476960.400,29:02.4
6588,21.00861467,105.8517218,2305:476960.450,29:02.4
6589,21.00861467,105.8517258,2305:476960.500,29:02.5
6590,21.0086145,105.8517297,2305:476960.550,29:02.5
6591,21.0086145,105.8517333,2305:476960.600,29:02.6
6592,21.00861433,105.851737,2305:476960.650,29:02.6
6593,21.00861433,105.8517408,2305:476960.700,29:02.7
6594,21.00861433,105.8517447,2305:476960.750,29:02.7
6595,21.00861433,105.8517483,2305:476960.800,29:02.8
6596,21.00861433,105.851752,2305:476960.850,29:02.9
6597,21.00861433,105.8517558,2305:476960.900,29:02.9
6598,21.00861417,105.8517595,2305:476960.950,29:02.9
6599,21.00861417,105.8517632,2305:476961.000,29:03.0
6600,21.00861417,105.8517668,2305:476961.050,29:03.0
6601,21.008614,105.8517705,2305:476961.100,29:03.1
6602,21.008614,105.8517742,2305:476961.150,29:03.1
6603,21.008614,105.8517778,2305:476961.200,29:03.2
6604,21.00861383,105.8517815,2305:476961.250,29:03.2
6605,21.00861383,105.8517852,2305:476961.300,29:03.3
6606,21.00861383,105.8517887,2305:476961.350,29:03.3
6607,21.00861383,105.8517923,2305:476961.400,29:03.4
6608,21.00861383,105.8517958,2305:476961.450,29:03.4
6609,21.00861367,105.8517995,2305:476961.500,29:03.5
6610,21.0086135,105.851803,2305:476961.550,29:03.5
6611,21.0086135,105.8518065,2305:476961.600,29:03.6
6612,21.0086135,105.85181,2305:476961.650,29:03.6
6613,21.0086135,105.8518135,2305:476961.700,29:03.7
6614,21.00861333,105.851817,2305:476961.750,29:03.7
6615,21.00861333,105.8518203,2305:476961.800,29:03.8
6616,21.00861317,105.8518238,2305:476961.850,29:03.8
6617,21.00861317,105.8518272,2305:476961.900,29:03.9
6618,21.00861317,105.8518307,2305:476961.950,29:03.9
6619,21.00861317,105.851834,2305:476962.000,29:04.0
6620,21.008613,105.8518375,2305:476962.050,29:04.0
6621,21.008613,105.8518442,2305:476962.150,29:04.1
6622,21.008613,105.8518473,2305:476962.200,29:04.2
6623,21.008613,105.8518507,2305:476962.250,29:04.2
6624,21.008613,105.851854,2305:476962.300,29:04.3
6625,21.008613,105.8518572,2305:476962.350,29:04.4
6626,21.008613,105.8518603,2305:476962.400,29:04.4
6627,21.008613,105.8518635,2305:476962.450,29:04.4
6628,21.00861317,105.8518667,2305:476962.500,29:04.5
6629,21.00861317,105.8518698,2305:476962.550,29:04.5
6630,21.008613,105.851873,2305:476962.600,29:04.6
6631,21.008613,105.851876,2305:476962.650,29:04.6
6632,21.008613,105.851879,2305:476962.700,29:04.7
6633,21.00861283,105.851882,2305:476962.750,29:04.7
6634,21.00861283,105.851885,2305:476962.800,29:04.8
6635,21.00861283,105.8518882,2305:476962.850,29:04.8
6636,21.00861283,105.8518912,2305:476962.900,29:04.9
6637,21.00861267,105.8518942,2305:476962.950,29:04.9
6638,21.00861267,105.8518972,2305:476963.000,29:05.0
6639,21.0086125,105.8519002,2305:476963.050,29:05.1
6640,21.0086125,105.8519032,2305:476963.100,29:05.1
6641,21.0086125,105.8519063,2305:476963.150,29:05.1
6642,21.00861233,105.8519093,2305:476963.200,29:05.2
6643,21.00861233,105.8519123,2305:476963.250,29:05.2
6644,21.00861233,105.8519153,2305:476963.300,29:05.3
6645,21.00861217,105.8519183,2305:476963.350,29:05.3
6646,21.00861217,105.8519213,2305:476963.400,29:05.4
6647,21.00861217,105.8519243,2305:476963.450,29:05.4
6648,21.008612,105.8519273,2305:476963.500,29:05.5
6649,21.00861183,105.8519305,2305:476963.550,29:05.5
6650,21.00861183,105.8519335,2305:476963.600,29:05.6
6651,21.00861183,105.8519365,2305:476963.650,29:05.6
6652,21.00861183,105.8519395,2305:476963.700,29:05.7
6653,21.00861183,105.8519425,2305:476963.750,29:05.7
6654,21.00861167,105.8519455,2305:476963.800,29:05.8
6655,21.00861167,105.8519485,2305:476963.850,29:05.8
6656,21.0086115,105.8519515,2305:476963.900,29:05.9
6657,21.0086115,105.8519547,2305:476963.950,29:05.9
6658,21.00861133,105.8519577,2305:476964.000,29:06.0
6659,21.00861117,105.8519637,2305:476964.100,29:06.1
6660,21.00861117,105.8519667,2305:476964.150,29:06.1
6661,21.008611,105.8519697,2305:476964.200,29:06.2
6662,21.008611,105.8519727,2305:476964.250,29:06.2
6663,21.008611,105.8519757,2305:476964.300,29:06.3
6664,21.008611,105.8519787,2305:476964.350,29:06.3
6665,21.008611,105.8519817,2305:476964.400,29:06.4
6666,21.00861083,105.8519847,2305:476964.450,29:06.4
6667,21.00861083,105.8519877,2305:476964.500,29:06.5
6668,21.00861083,105.8519905,2305:476964.550,29:06.5
6669,21.00861067,105.8519935,2305:476964.600,29:06.6
6670,21.00861067,105.8519963,2305:476964.650,29:06.6
6671,21.0086105,105.8519993,2305:476964.700,29:06.7
6672,21.0086105,105.8520022,2305:476964.750,29:06.7
6673,21.00861033,105.852005,2305:476964.800,29:06.8
6674,21.00861017,105.8520077,2305:476964.850,29:06.8
6675,21.00861017,105.8520105,2305:476964.900,29:06.9
6676,21.00861,105.8520132,2305:476964.950,29:06.9
6677,21.00861,105.852016,2305:476965.000,29:07.0
6678,21.00860983,105.8520187,2305:476965.050,29:07.0
6679,21.00860967,105.8520213,2305:476965.100,29:07.1
6680,21.0086095,105.852024,2305:476965.150,29:07.1
6681,21.00860933,105.8520267,2305:476965.200,29:07.2
6682,21.00860917,105.8520293,2305:476965.250,29:07.3
6683,21.00860917,105.8520318,2305:476965.300,29:07.3
6684,21.008609,105.8520345,2305:476965.350,29:07.3
6685,21.00860883,105.852037,2305:476965.400,29:07.4
6686,21.00860867,105.8520397,2305:476965.450,29:07.4
6687,21.0086085,105.8520423,2305:476965.500,29:07.5
6688,21.00860833,105.8520448,2305:476965.550,29:07.5
6689,21.00860833,105.8520475,2305:476965.600,29:07.6
6690,21.00860817,105.8520502,2305:476965.650,29:07.6
6691,21.008608,105.8520527,2305:476965.700,29:07.7
6692,21.00860783,105.8520553,2305:476965.750,29:07.7
6693,21.00860783,105.852058,2305:476965.800,29:07.8
6694,21.00860767,105.8520607,2305:476965.850,29:07.8
6695,21.00860767,105.8520632,2305:476965.900,29:07.9
6696,21.0086075,105.8520658,2305:476965.950,29:07.9
6697,21.008607,105.8520708,2305:476966.050,29:08.0
6698,21.008607,105.8520735,2305:476966.100,29:08.1
6699,21.00860717,105.8520762,2305:476966.150,29:08.1
6700,21.0086065,105.8520785,2305:476966.200,29:08.2
6701,21.008606,105.8520808,2305:476966.250,29:08.2
6702,21.008606,105.8520833,2305:476966.300,29:08.3
6703,21.008606,105.852086,2305:476966.350,29:08.3
6704,21.008606,105.8520887,2305:476966.400,29:08.4
6705,21.008606,105.8520913,2305:476966.450,29:08.4
6706,21.008606,105.852094,2305:476966.500,29:08.5
6707,21.008606,105.8520967,2305:476966.550,29:08.5
6708,21.008606,105.8520993,2305:476966.600,29:08.6
6709,21.008606,105.8521022,2305:476966.650,29:08.6
6710,21.008606,105.852105,2305:476966.700,29:08.7
6711,21.00860583,105.8521077,2305:476966.750,29:08.7
6712,21.00860583,105.8521105,2305:476966.800,29:08.8
6713,21.00860583,105.8521132,2305:476966.850,29:08.8
6714,21.00860583,105.8521162,2305:476966.900,29:08.9
6715,21.00860583,105.852119,2305:476966.950,29:08.9
6716,21.00860583,105.8521218,2305:476967.000,29:09.0
6717,21.00860583,105.8521247,2305:476967.050,29:09.0
6718,21.00860583,105.8521275,2305:476967.100,29:09.1
6719,21.00860583,105.8521303,2305:476967.150,29:09.1
6720,21.00860583,105.8521333,2305:476967.200,29:09.2
6721,21.00860583,105.8521363,2305:476967.250,29:09.2
6722,21.00860583,105.8521392,2305:476967.300,29:09.3
6723,21.00860583,105.8521422,2305:476967.350,29:09.3
6724,21.00860567,105.8521452,2305:476967.400,29:09.4
6725,21.00860583,105.8521482,2305:476967.450,29:09.5
6726,21.00860583,105.8521512,2305:476967.500,29:09.5
6727,21.00860583,105.8521542,2305:476967.550,29:09.5
6728,21.00860583,105.8521573,2305:476967.600,29:09.6
6729,21.00860583,105.8521603,2305:476967.650,29:09.6
6730,21.00860583,105.8521632,2305:476967.700,29:09.7
6731,21.00860583,105.8521663,2305:476967.750,29:09.7
6732,21.00860583,105.8521693,2305:476967.800,29:09.8
6733,21.00860583,105.8521725,2305:476967.850,29:09.8
6734,21.00860583,105.8521753,2305:476967.900,29:09.9
6735,21.00860583,105.8521815,2305:476968.000,29:10.0
6736,21.00860583,105.8521847,2305:476968.050,29:10.0
6737,21.00860583,105.8521878,2305:476968.100,29:10.1
6738,21.00860583,105.852191,2305:476968.150,29:10.2
6739,21.00860583,105.8521942,2305:476968.200,29:10.2
6740,21.00860583,105.8521973,2305:476968.250,29:10.2
6741,21.00860583,105.8522005,2305:476968.300,29:10.3
6742,21.00860583,105.8522037,2305:476968.350,29:10.3
6743,21.00860583,105.8522072,2305:476968.400,29:10.4
6744,21.00860583,105.8522105,2305:476968.450,29:10.4
6745,21.00860583,105.8522138,2305:476968.500,29:10.5
6746,21.008606,105.8522172,2305:476968.550,29:10.5
6747,21.008606,105.8522205,2305:476968.600,29:10.6
6748,21.008606,105.852224,2305:476968.650,29:10.6
6749,21.00860583,105.8522273,2305:476968.700,29:10.7
6750,21.008606,105.8522308,2305:476968.750,29:10.7
6751,21.008606,105.8522343,2305:476968.800,29:10.8
6752,21.00860583,105.8522378,2305:476968.850,29:10.8
6753,21.00860583,105.8522413,2305:476968.900,29:10.9
6754,21.00860583,105.8522448,2305:476968.950,29:10.9
6755,21.00860583,105.8522485,2305:476969.000,29:11.0
6756,21.008606,105.852252,2305:476969.050,29:11.0
6757,21.008606,105.8522557,2305:476969.100,29:11.1
6758,21.008606,105.8522628,2305:476969.200,29:11.2
6759,21.00860583,105.8522663,2305:476969.250,29:11.2
6760,21.008606,105.8522698,2305:476969.300,29:11.3
6761,21.008606,105.8522733,2305:476969.350,29:11.3
6762,21.008606,105.8522768,2305:476969.400,29:11.4
6763,21.008606,105.8522803,2305:476969.450,29:11.4
6764,21.00860583,105.8522838,2305:476969.500,29:11.5
6765,21.00860583,105.8522873,2305:476969.550,29:11.5
6766,21.00860583,105.8522908,2305:476969.600,29:11.6
6767,21.00860583,105.8522943,2305:476969.650,29:11.6
6768,21.00860583,105.8522977,2305:476969.700,29:11.7
6769,21.00860583,105.852301,2305:476969.750,29:11.7
6770,21.00860583,105.8523043,2305:476969.800,29:11.8
6771,21.00860583,105.8523078,2305:476969.850,29:11.8
6772,21.00860583,105.8523112,2305:476969.900,29:11.9
6773,21.00860567,105.8523145,2305:476969.950,29:11.9
6774,21.0086055,105.8523178,2305:476970.000,29:12.0
6775,21.0086055,105.852321,2305:476970.050,29:12.0
6776,21.0086055,105.8523243,2305:476970.100,29:12.1
6777,21.0086055,105.8523277,2305:476970.150,29:12.1
6778,21.0086055,105.8523308,2305:476970.200,29:12.2
6779,21.00860533,105.8523342,2305:476970.250,29:12.2
6780,21.00860533,105.8523373,2305:476970.300,29:12.3
6781,21.00860533,105.8523407,2305:476970.350,29:12.4
6782,21.00860533,105.8523438,2305:476970.400,29:12.4
6783,21.00860533,105.852347,2305:476970.450,29:12.4
6784,21.00860517,105.8523503,2305:476970.500,29:12.5
6785,21.008605,105.8523535,2305:476970.550,29:12.5
6786,21.008605,105.8523567,2305:476970.600,29:12.6
6787,21.008605,105.8523598,2305:476970.650,29:12.6
6788,21.00860483,105.852363,2305:476970.700,29:12.7
6789,21.00860483,105.8523663,2305:476970.750,29:12.7
6790,21.00860483,105.8523695,2305:476970.800,29:12.8
6791,21.00860467,105.8523727,2305:476970.850,29:12.8
6792,21.00860467,105.8523758,2305:476970.900,29:12.9
6793,21.0086045,105.852379,2305:476970.950,29:12.9
6794,21.00860467,105.8523823,2305:476971.000,29:13.0
6795,21.00860467,105.8523855,2305:476971.050,29:13.0
6796,21.00860467,105.8523888,2305:476971.100,29:13.1
6797,21.00860483,105.8523922,2305:476971.150,29:13.1
6798,21.008605,105.8523955,2305:476971.200,29:13.2
6799,21.00860517,105.8523988,2305:476971.250,29:13.2
6800,21.00860533,105.8524022,2305:476971.300,29:13.3
6801,21.0086055,105.8524055,2305:476971.350,29:13.3
6802,21.00860567,105.852409,2305:476971.400,29:13.4
6803,21.00860583,105.8524123,2305:476971.450,29:13.4
6804,21.008606,105.8524157,2305:476971.500,29:13.5
6805,21.00860617,105.852419,2305:476971.550,29:13.5
6806,21.00860633,105.8524223,2305:476971.600,29:13.6
6807,21.0086065,105.8524257,2305:476971.650,29:13.6
6808,21.00860667,105.852429,2305:476971.700,29:13.7
6809,21.0086065,105.8524322,2305:476971.750,29:13.7
6810,21.0086065,105.8524353,2305:476971.800,29:13.8
6811,21.0086065,105.852442,2305:476971.900,29:13.9
6812,21.0086065,105.8524453,2305:476971.950,29:13.9
6813,21.0086065,105.8524487,2305:476972.000,29:14.0
6814,21.00860633,105.8524518,2305:476972.050,29:14.0
6815,21.00860633,105.8524552,2305:476972.100,29:14.1
6816,21.00860633,105.8524585,2305:476972.150,29:14.1
6817,21.0086065,105.852462,2305:476972.200,29:14.2
6818,21.00860633,105.8524653,2305:476972.250,29:14.2
6819,21.00860633,105.8524685,2305:476972.300,29:14.3
6820,21.0086065,105.8524718,2305:476972.350,29:14.3
6821,21.0086065,105.8524752,2305:476972.400,29:14.4
6822,21.00860633,105.8524787,2305:476972.450,29:14.4
6823,21.0086065,105.852482,2305:476972.500,29:14.5
6824,21.0086065,105.8524855,2305:476972.550,29:14.6
6825,21.0086065,105.8524888,2305:476972.600,29:14.6
6826,21.00860633,105.852492,2305:476972.650,29:14.6
6827,21.00860633,105.8524953,2305:476972.700,29:14.7
6828,21.00860633,105.8524988,2305:476972.750,29:14.7
6829,21.00860633,105.8525022,2305:476972.800,29:14.8
6830,21.00860617,105.8525057,2305:476972.850,29:14.8
6831,21.00860617,105.852509,2305:476972.900,29:14.9
6832,21.008606,105.8525123,2305:476972.950,29:14.9
6833,21.008606,105.8525157,2305:476973.000,29:15.0
6834,21.00860583,105.852519,2305:476973.050,29:15.0
6835,21.00860567,105.8525223,2305:476973.100,29:15.1
6836,21.00860583,105.8525257,2305:476973.150,29:15.1
6837,21.00860583,105.852529,2305:476973.200,29:15.2
6838,21.00860567,105.8525323,2305:476973.250,29:15.3
6839,21.00860567,105.8525357,2305:476973.300,29:15.3
6840,21.0086055,105.8525392,2305:476973.350,29:15.3
6841,21.0086055,105.8525425,2305:476973.400,29:15.4
6842,21.0086055,105.8525458,2305:476973.450,29:15.4
6843,21.0086055,105.852549,2305:476973.500,29:15.5
6844,21.00860533,105.8525523,2305:476973.550,29:15.5
6845,21.00860533,105.8525557,2305:476973.600,29:15.6
6846,21.00860517,105.852559,2305:476973.650,29:15.6
6847,21.00860517,105.8525623,2305:476973.700,29:15.7
6848,21.00860517,105.8525657,2305:476973.750,29:15.7
6849,21.00860517,105.8525723,2305:476973.850,29:15.8
6850,21.008605,105.8525757,2305:476973.900,29:15.9
6851,21.008605,105.8525788,2305:476973.950,29:15.9
6852,21.008605,105.8525822,2305:476974.000,29:16.0
6853,21.008605,105.8525887,2305:476974.100,29:16.1
6854,21.00860483,105.852592,2305:476974.150,29:16.1
6855,21.00860483,105.8525953,2305:476974.200,29:16.2
6856,21.00860483,105.8525987,2305:476974.250,29:16.2
6857,21.00860483,105.852602,2305:476974.300,29:16.3
6858,21.00860483,105.8526052,2305:476974.350,29:16.3
6859,21.00860483,105.8526085,2305:476974.400,29:16.4
6860,21.008605,105.8526118,2305:476974.450,29:16.4
6861,21.00860483,105.8526153,2305:476974.500,29:16.5
6862,21.00860483,105.8526185,2305:476974.550,29:16.5
6863,21.00860483,105.8526218,2305:476974.600,29:16.6
6864,21.008605,105.8526252,2305:476974.650,29:16.6
6865,21.00860483,105.8526283,2305:476974.700,29:16.7
6866,21.00860483,105.8526318,2305:476974.750,29:16.7
6867,21.00860483,105.852635,2305:476974.800,29:16.8
6868,21.008605,105.8526382,2305:476974.850,29:16.8
6869,21.008605,105.8526415,2305:476974.900,29:16.9
6870,21.008605,105.8526448,2305:476974.950,29:16.9
6871,21.008605,105.852648,2305:476975.000,29:17.0
6872,21.00860483,105.8526545,2305:476975.100,29:17.1
6873,21.00860483,105.8526577,2305:476975.150,29:17.1
6874,21.00860483,105.8526608,2305:476975.200,29:17.2
6875,21.00860483,105.8526642,2305:476975.250,29:17.2
6876,21.00860483,105.8526672,2305:476975.300,29:17.3
6877,21.00860483,105.8526703,2305:476975.350,29:17.3
6878,21.00860483,105.8526735,2305:476975.400,29:17.4
6879,21.00860483,105.8526765,2305:476975.450,29:17.5
6880,21.00860483,105.8526798,2305:476975.500,29:17.5
6881,21.00860483,105.852683,2305:476975.550,29:17.5
6882,21.00860483,105.852686,2305:476975.600,29:17.6
6883,21.00860483,105.8526892,2305:476975.650,29:17.6
6884,21.008605,105.8526923,2305:476975.700,29:17.7
6885,21.008605,105.8526985,2305:476975.800,29:17.8
6886,21.008605,105.8527015,2305:476975.850,29:17.8
6887,21.008605,105.8527047,2305:476975.900,29:17.9
6888,21.008605,105.8527077,2305:476975.950,29:17.9
6889,21.008605,105.8527108,2305:476976.000,29:18.0
6890,21.008605,105.852714,2305:476976.050,29:18.0
6891,21.008605,105.852717,2305:476976.100,29:18.1
6892,21.008605,105.85272,2305:476976.150,29:18.1
6893,21.00860517,105.8527232,2305:476976.200,29:18.2
6894,21.00860517,105.8527262,2305:476976.250,29:18.2
6895,21.00860517,105.8527292,2305:476976.300,29:18.3
6896,21.00860533,105.8527323,2305:476976.350,29:18.3
6897,21.00860533,105.8527353,2305:476976.400,29:18.4
6898,21.00860533,105.8527383,2305:476976.450,29:18.4
6899,21.0086055,105.8527413,2305:476976.500,29:18.5
6900,21.0086055,105.8527445,2305:476976.550,29:18.5
6901,21.0086055,105.8527475,2305:476976.600,29:18.6
6902,21.00860567,105.8527505,2305:476976.650,29:18.6
6903,21.00860567,105.8527535,2305:476976.700,29:18.7
6904,21.00860567,105.8527567,2305:476976.750,29:18.7
6905,21.00860567,105.8527597,2305:476976.800,29:18.8
6906,21.00860583,105.8527627,2305:476976.850,29:18.8
6907,21.00860583,105.8527657,2305:476976.900,29:18.9
6908,21.008606,105.8527687,2305:476976.950,29:18.9
6909,21.008606,105.8527715,2305:476977.000,29:19.0
6910,21.008606,105.8527745,2305:476977.050,29:19.0
6911,21.008606,105.8527775,2305:476977.100,29:19.1
6912,21.00860617,105.8527805,2305:476977.150,29:19.1
6913,21.00860617,105.8527837,2305:476977.200,29:19.2
6914,21.00860633,105.8527865,2305:476977.250,29:19.2
6915,21.00860633,105.8527895,2305:476977.300,29:19.3
6916,21.0086065,105.8527925,2305:476977.350,29:19.3
6917,21.0086065,105.8527953,2305:476977.400,29:19.4
6918,21.0086065,105.8527983,2305:476977.450,29:19.4
6919,21.00860667,105.8528013,2305:476977.500,29:19.5
6920,21.00860667,105.8528043,2305:476977.550,29:19.5
6921,21.00860683,105.8528073,2305:476977.600,29:19.6
6922,21.00860683,105.8528103,2305:476977.650,29:19.7
6923,21.008607,105.8528163,2305:476977.750,29:19.7
6924,21.008607,105.8528193,2305:476977.800,29:19.8
6925,21.00860717,105.8528223,2305:476977.850,29:19.8
6926,21.00860733,105.8528253,2305:476977.900,29:19.9
6927,21.00860717,105.8528283,2305:476977.950,29:19.9
6928,21.0086075,105.8528313,2305:476978.000,29:20.0
6929,21.0086075,105.8528345,2305:476978.050,29:20.0
6930,21.00860767,105.8528377,2305:476978.100,29:20.1
6931,21.00860767,105.8528407,2305:476978.150,29:20.1
6932,21.00860767,105.8528437,2305:476978.200,29:20.2
6933,21.00860783,105.8528468,2305:476978.250,29:20.2
6934,21.00860783,105.85285,2305:476978.300,29:20.3
6935,21.008608,105.852853,2305:476978.350,29:20.4
6936,21.00860817,105.8528562,2305:476978.400,29:20.4
6937,21.00860833,105.8528593,2305:476978.450,29:20.4
6938,21.00860833,105.8528623,2305:476978.500,29:20.5
6939,21.0086085,105.8528657,2305:476978.550,29:20.5
6940,21.00860867,105.8528688,2305:476978.600,29:20.6
6941,21.00860883,105.8528718,2305:476978.650,29:20.6
6942,21.00860883,105.8528752,2305:476978.700,29:20.7
6943,21.008609,105.8528782,2305:476978.750,29:20.7
6944,21.00860917,105.8528813,2305:476978.800,29:20.8
6945,21.00860933,105.8528847,2305:476978.850,29:20.8
6946,21.0086095,105.8528877,2305:476978.900,29:20.9
6947,21.0086095,105.8528907,2305:476978.950,29:20.9
6948,21.00860967,105.8528938,2305:476979.000,29:21.0
6949,21.00860983,105.852897,2305:476979.050,29:21.0
6950,21.00861,105.8529002,2305:476979.100,29:21.1
6951,21.00861017,105.8529033,2305:476979.150,29:21.1
6952,21.0086105,105.8529067,2305:476979.200,29:21.2
6953,21.00861067,105.8529098,2305:476979.250,29:21.2
6954,21.00861083,105.852913,2305:476979.300,29:21.3
6955,21.008611,105.8529162,2305:476979.350,29:21.3
6956,21.00861117,105.8529193,2305:476979.400,29:21.4
6957,21.00861117,105.8529223,2305:476979.450,29:21.4
6958,21.00861133,105.8529255,2305:476979.500,29:21.5
6959,21.00861167,105.8529287,2305:476979.550,29:21.5
6960,21.00861183,105.8529318,2305:476979.600,29:21.6
6961,21.00861217,105.852938,2305:476979.700,29:21.7
6962,21.00861233,105.8529412,2305:476979.750,29:21.7
6963,21.0086125,105.8529443,2305:476979.800,29:21.8
6964,21.00861267,105.8529473,2305:476979.850,29:21.9
6965,21.00861283,105.8529505,2305:476979.900,29:21.9
6966,21.00861317,105.8529538,2305:476979.950,29:21.9
6967,21.00861317,105.852957,2305:476980.000,29:22.0
6968,21.00861333,105.85296,2305:476980.050,29:22.0
6969,21.00861367,105.852963,2305:476980.100,29:22.1
6970,21.00861383,105.8529662,2305:476980.150,29:22.1
6971,21.008614,105.8529692,2305:476980.200,29:22.2
6972,21.00861433,105.8529723,2305:476980.250,29:22.2
6973,21.0086145,105.8529753,2305:476980.300,29:22.3
6974,21.00861467,105.8529783,2305:476980.350,29:22.3
6975,21.00861483,105.8529813,2305:476980.400,29:22.4
6976,21.00861517,105.8529845,2305:476980.450,29:22.4
6977,21.00861533,105.8529875,2305:476980.500,29:22.5
6978,21.00861533,105.8529905,2305:476980.550,29:22.6
6979,21.0086155,105.8529935,2305:476980.600,29:22.6
